data_coleta,media_id,marca,angulo,formato,publicado_em,dias,metrica,valor,coletado_em
2026-09-16,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,8,likes,0,2026-09-16T21:16:05+00:00
2026-09-16,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,8,reach,1,2026-09-16T21:16:05+00:00
2026-09-16,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,8,saved,0,2026-09-16T21:16:05+00:00
2026-09-16,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,8,shares,0,2026-09-16T21:16:05+00:00
2026-09-16,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,8,total_interactions,0,2026-09-16T21:16:05+00:00
2026-09-16,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,8,views,4,2026-09-16T21:16:05+00:00
2026-09-16,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,1,comments,0,2026-09-16T21:16:05+00:00
2026-09-16,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,1,ig_reels_avg_watch_time,19032,2026-09-16T21:16:05+00:00
2026-09-16,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,1,likes,0,2026-09-16T21:16:05+00:00
2026-09-16,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,1,reach,1,2026-09-16T21:16:05+00:00
2026-09-16,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,1,saved,0,2026-09-16T21:16:05+00:00
2026-09-16,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,1,shares,0,2026-09-16T21:16:05+00:00
2026-09-16,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,1,total_interactions,0,2026-09-16T21:16:05+00:00
2026-09-16,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,1,views,3,2026-09-16T21:16:05+00:00
2026-09-16,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,5,comments,0,2026-09-16T21:16:05+00:00
2026-09-16,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,5,ig_reels_avg_watch_time,19823,2026-09-16T21:16:05+00:00
2026-09-16,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,5,likes,0,2026-09-16T21:16:05+00:00
2026-09-16,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,5,reach,0,2026-09-16T21:16:05+00:00
2026-09-16,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,5,saved,0,2026-09-16T21:16:05+00:00
2026-09-16,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,5,shares,0,2026-09-16T21:16:05+00:00
2026-09-16,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,5,total_interactions,0,2026-09-16T21:16:05+00:00
2026-09-16,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,5,views,0,2026-09-16T21:16:05+00:00
2026-09-16,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,5,comments,0,2026-09-16T21:16:05+00:00
2026-09-16,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,5,ig_reels_avg_watch_time,8236,2026-09-16T21:16:05+00:00
2026-09-16,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,5,likes,0,2026-09-16T21:16:05+00:00
2026-09-16,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,5,reach,0,2026-09-16T21:16:05+00:00
2026-09-16,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,5,saved,0,2026-09-16T21:16:05+00:00
2026-09-16,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,5,shares,0,2026-09-16T21:16:05+00:00
2026-09-16,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,5,total_interactions,0,2026-09-16T21:16:05+00:00
2026-09-16,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,5,views,0,2026-09-16T21:16:05+00:00
2026-09-16,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,4,comments,0,2026-09-16T21:16:05+00:00
2026-09-16,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,4,ig_reels_avg_watch_time,4514,2026-09-16T21:16:05+00:00
2026-09-16,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,4,likes,0,2026-09-16T21:16:05+00:00
2026-09-16,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,4,reach,74,2026-09-16T21:16:05+00:00
2026-09-16,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,4,saved,0,2026-09-16T21:16:05+00:00
2026-09-16,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,4,shares,0,2026-09-16T21:16:05+00:00
2026-09-16,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,4,total_interactions,0,2026-09-16T21:16:05+00:00
2026-09-16,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,4,views,81,2026-09-16T21:16:05+00:00
2026-09-17,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,8,comments,0,2026-09-17T21:15:26+00:00
2026-09-17,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,8,ig_reels_avg_watch_time,2439,2026-09-17T21:15:26+00:00
2026-09-17,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,8,likes,1,2026-09-17T21:15:26+00:00
2026-09-17,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,8,reach,45,2026-09-17T21:15:26+00:00
2026-09-17,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,8,saved,0,2026-09-17T21:15:26+00:00
2026-09-17,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,8,shares,0,2026-09-17T21:15:26+00:00
2026-09-17,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,8,total_interactions,1,2026-09-17T21:15:26+00:00
2026-09-17,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,8,views,49,2026-09-17T21:15:26+00:00
2026-09-17,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,9,comments,0,2026-09-17T21:15:26+00:00
2026-09-17,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,9,ig_reels_avg_watch_time,7724,2026-09-17T21:15:26+00:00
2026-09-17,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,9,likes,0,2026-09-17T21:15:26+00:00
2026-09-17,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,9,reach,1,2026-09-17T21:15:26+00:00
2026-09-17,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,9,saved,0,2026-09-17T21:15:26+00:00
2026-09-17,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,9,shares,0,2026-09-17T21:15:26+00:00
2026-09-17,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,9,total_interactions,0,2026-09-17T21:15:26+00:00
2026-09-17,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,9,views,1,2026-09-17T21:15:26+00:00
2026-09-17,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,5,comments,0,2026-09-17T21:15:26+00:00
2026-09-17,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,5,ig_reels_avg_watch_time,5349,2026-09-17T21:15:26+00:00
2026-09-17,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,5,likes,0,2026-09-17T21:15:26+00:00
2026-09-17,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,5,reach,6,2026-09-17T21:15:26+00:00
2026-09-17,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,5,saved,0,2026-09-17T21:15:26+00:00
2026-09-17,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,5,shares,0,2026-09-17T21:15:26+00:00
2026-09-17,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,5,total_interactions,0,2026-09-17T21:15:26+00:00
2026-09-17,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,5,views,6,2026-09-17T21:15:26+00:00
2026-09-17,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,6,comments,0,2026-09-17T21:15:26+00:00
2026-09-17,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,6,ig_reels_avg_watch_time,4406,2026-09-17T21:15:26+00:00
2026-09-17,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,6,likes,0,2026-09-17T21:15:26+00:00
2026-09-17,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,6,reach,0,2026-09-17T21:15:26+00:00
2026-09-17,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,6,saved,0,2026-09-17T21:15:26+00:00
2026-09-17,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,6,shares,0,2026-09-17T21:15:26+00:00
2026-09-17,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,6,total_interactions,0,2026-09-17T21:15:26+00:00
2026-09-17,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,6,views,0,2026-09-17T21:15:26+00:00
2026-09-17,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,9,comments,0,2026-09-17T21:15:26+00:00
2026-09-17,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,9,ig_reels_avg_watch_time,16083,2026-09-17T21:15:26+00:00
2026-09-17,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,9,likes,0,2026-09-17T21:15:26+00:00
2026-09-17,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,9,reach,1,2026-09-17T21:15:26+00:00
2026-09-17,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,9,saved,0,2026-09-17T21:15:26+00:00
2026-09-17,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,9,shares,0,2026-09-17T21:15:26+00:00
2026-09-17,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,9,total_interactions,0,2026-09-17T21:15:26+00:00
2026-09-17,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,9,views,4,2026-09-17T21:15:26+00:00
2026-09-17,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,2,comments,0,2026-09-17T21:15:26+00:00
2026-09-17,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,2,ig_reels_avg_watch_time,19032,2026-09-17T21:15:26+00:00
2026-09-17,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,2,likes,0,2026-09-17T21:15:26+00:00
2026-09-17,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,2,reach,1,2026-09-17T21:15:26+00:00
2026-09-17,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,2,saved,0,2026-09-17T21:15:26+00:00
2026-09-17,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,2,shares,0,2026-09-17T21:15:26+00:00
2026-09-17,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,2,total_interactions,0,2026-09-17T21:15:26+00:00
2026-09-17,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,2,views,3,2026-09-17T21:15:26+00:00
2026-09-17,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,6,comments,0,2026-09-17T21:15:26+00:00
2026-09-17,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,6,ig_reels_avg_watch_time,19823,2026-09-17T21:15:26+00:00
2026-09-17,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,6,likes,0,2026-09-17T21:15:26+00:00
2026-09-17,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,6,reach,0,2026-09-17T21:15:26+00:00
2026-09-17,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,6,saved,0,2026-09-17T21:15:26+00:00
2026-09-17,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,6,shares,0,2026-09-17T21:15:26+00:00
2026-09-17,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,6,total_interactions,0,2026-09-17T21:15:26+00:00
2026-09-17,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,6,views,0,2026-09-17T21:15:26+00:00
2026-09-17,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,6,comments,0,2026-09-17T21:15:26+00:00
2026-09-17,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,6,ig_reels_avg_watch_time,8236,2026-09-17T21:15:26+00:00
2026-09-17,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,6,likes,0,2026-09-17T21:15:26+00:00
2026-09-17,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,6,reach,0,2026-09-17T21:15:26+00:00
2026-09-17,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,6,saved,0,2026-09-17T21:15:26+00:00
2026-09-17,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,6,shares,0,2026-09-17T21:15:26+00:00
2026-09-17,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,6,total_interactions,0,2026-09-17T21:15:26+00:00
2026-09-17,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,6,views,0,2026-09-17T21:15:26+00:00
2026-09-17,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,5,comments,0,2026-09-17T21:15:26+00:00
2026-09-17,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,5,ig_reels_avg_watch_time,4514,2026-09-17T21:15:26+00:00
2026-09-17,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,5,likes,0,2026-09-17T21:15:26+00:00
2026-09-17,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,5,reach,74,2026-09-17T21:15:26+00:00
2026-09-17,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,5,saved,0,2026-09-17T21:15:26+00:00
2026-09-17,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,5,shares,0,2026-09-17T21:15:26+00:00
2026-09-17,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,5,total_interactions,0,2026-09-17T21:15:26+00:00
2026-09-17,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,5,views,81,2026-09-17T21:15:26+00:00
2026-09-18,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,9,comments,0,2026-09-18T21:15:08+00:00
2026-09-18,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,9,ig_reels_avg_watch_time,2439,2026-09-18T21:15:08+00:00
2026-09-18,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,9,likes,1,2026-09-18T21:15:08+00:00
2026-09-18,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,9,reach,45,2026-09-18T21:15:08+00:00
2026-09-18,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,9,saved,0,2026-09-18T21:15:08+00:00
2026-09-18,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,9,shares,0,2026-09-18T21:15:08+00:00
2026-09-18,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,9,total_interactions,1,2026-09-18T21:15:08+00:00
2026-09-18,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,9,views,49,2026-09-18T21:15:08+00:00
2026-09-18,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,10,comments,0,2026-09-18T21:15:08+00:00
2026-09-18,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,10,ig_reels_avg_watch_time,7724,2026-09-18T21:15:08+00:00
2026-09-18,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,10,likes,0,2026-09-18T21:15:08+00:00
2026-09-18,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,10,reach,1,2026-09-18T21:15:08+00:00
2026-09-18,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,10,saved,0,2026-09-18T21:15:08+00:00
2026-09-18,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,10,shares,0,2026-09-18T21:15:08+00:00
2026-09-18,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,10,total_interactions,0,2026-09-18T21:15:08+00:00
2026-09-18,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,10,views,1,2026-09-18T21:15:08+00:00
2026-09-18,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,6,comments,0,2026-09-18T21:15:08+00:00
2026-09-18,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,6,ig_reels_avg_watch_time,5349,2026-09-18T21:15:08+00:00
2026-09-18,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,6,likes,0,2026-09-18T21:15:08+00:00
2026-09-18,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,6,reach,6,2026-09-18T21:15:08+00:00
2026-09-18,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,6,saved,0,2026-09-18T21:15:08+00:00
2026-09-18,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,6,shares,0,2026-09-18T21:15:08+00:00
2026-09-18,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,6,total_interactions,0,2026-09-18T21:15:08+00:00
2026-09-18,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,6,views,6,2026-09-18T21:15:08+00:00
2026-09-18,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,7,comments,0,2026-09-18T21:15:08+00:00
2026-09-18,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,7,ig_reels_avg_watch_time,4406,2026-09-18T21:15:08+00:00
2026-09-18,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,7,likes,0,2026-09-18T21:15:08+00:00
2026-09-18,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,7,reach,0,2026-09-18T21:15:08+00:00
2026-09-18,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,7,saved,0,2026-09-18T21:15:08+00:00
2026-09-18,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,7,shares,0,2026-09-18T21:15:08+00:00
2026-09-18,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,7,total_interactions,0,2026-09-18T21:15:08+00:00
2026-09-18,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,7,views,0,2026-09-18T21:15:08+00:00
2026-09-18,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,10,comments,0,2026-09-18T21:15:08+00:00
2026-09-18,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,10,ig_reels_avg_watch_time,16083,2026-09-18T21:15:08+00:00
2026-09-18,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,10,likes,0,2026-09-18T21:15:08+00:00
2026-09-18,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,10,reach,1,2026-09-18T21:15:08+00:00
2026-09-18,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,10,saved,0,2026-09-18T21:15:08+00:00
2026-09-18,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,10,shares,0,2026-09-18T21:15:08+00:00
2026-09-18,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,10,total_interactions,0,2026-09-18T21:15:08+00:00
2026-09-18,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,10,views,4,2026-09-18T21:15:08+00:00
2026-09-18,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,3,comments,0,2026-09-18T21:15:08+00:00
2026-09-18,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,3,ig_reels_avg_watch_time,19032,2026-09-18T21:15:08+00:00
2026-09-18,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,3,likes,0,2026-09-18T21:15:08+00:00
2026-09-18,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,3,reach,1,2026-09-18T21:15:08+00:00
2026-09-18,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,3,saved,0,2026-09-18T21:15:08+00:00
2026-09-18,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,3,shares,0,2026-09-18T21:15:08+00:00
2026-09-18,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,3,total_interactions,0,2026-09-18T21:15:08+00:00
2026-09-18,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,3,views,3,2026-09-18T21:15:08+00:00
2026-09-18,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,7,comments,0,2026-09-18T21:15:08+00:00
2026-09-18,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,7,ig_reels_avg_watch_time,19823,2026-09-18T21:15:08+00:00
2026-09-18,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,7,likes,0,2026-09-18T21:15:08+00:00
2026-09-18,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,7,reach,0,2026-09-18T21:15:08+00:00
2026-09-18,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,7,saved,0,2026-09-18T21:15:08+00:00
2026-09-18,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,7,shares,0,2026-09-18T21:15:08+00:00
2026-09-18,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,7,total_interactions,0,2026-09-18T21:15:08+00:00
2026-09-18,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,7,views,0,2026-09-18T21:15:08+00:00
2026-09-18,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,7,comments,0,2026-09-18T21:15:08+00:00
2026-09-18,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,7,ig_reels_avg_watch_time,8236,2026-09-18T21:15:08+00:00
2026-09-18,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,7,likes,0,2026-09-18T21:15:08+00:00
2026-09-18,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,7,reach,0,2026-09-18T21:15:08+00:00
2026-09-18,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,7,saved,0,2026-09-18T21:15:08+00:00
2026-09-18,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,7,shares,0,2026-09-18T21:15:08+00:00
2026-09-18,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,7,total_interactions,0,2026-09-18T21:15:08+00:00
2026-09-18,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,7,views,0,2026-09-18T21:15:08+00:00
2026-09-18,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,6,comments,0,2026-09-18T21:15:08+00:00
2026-09-18,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,6,ig_reels_avg_watch_time,4514,2026-09-18T21:15:08+00:00
2026-09-18,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,6,likes,0,2026-09-18T21:15:08+00:00
2026-09-18,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,6,reach,74,2026-09-18T21:15:08+00:00
2026-09-18,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,6,saved,0,2026-09-18T21:15:08+00:00
2026-09-18,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,6,shares,0,2026-09-18T21:15:08+00:00
2026-09-18,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,6,total_interactions,0,2026-09-18T21:15:08+00:00
2026-09-18,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,6,views,81,2026-09-18T21:15:08+00:00
2026-09-19,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,10,comments,0,2026-09-19T21:14:12+00:00
2026-09-19,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,10,ig_reels_avg_watch_time,2439,2026-09-19T21:14:12+00:00
2026-09-19,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,10,likes,1,2026-09-19T21:14:12+00:00
2026-09-19,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,10,reach,45,2026-09-19T21:14:12+00:00
2026-09-19,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,10,saved,0,2026-09-19T21:14:12+00:00
2026-09-19,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,10,shares,0,2026-09-19T21:14:12+00:00
2026-09-19,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,10,total_interactions,1,2026-09-19T21:14:12+00:00
2026-09-19,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,10,views,49,2026-09-19T21:14:12+00:00
2026-09-19,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,11,comments,0,2026-09-19T21:14:12+00:00
2026-09-19,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,11,ig_reels_avg_watch_time,7724,2026-09-19T21:14:12+00:00
2026-09-19,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,11,likes,0,2026-09-19T21:14:12+00:00
2026-09-19,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,11,reach,1,2026-09-19T21:14:12+00:00
2026-09-19,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,11,saved,0,2026-09-19T21:14:12+00:00
2026-09-19,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,11,shares,0,2026-09-19T21:14:12+00:00
2026-09-19,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,11,total_interactions,0,2026-09-19T21:14:12+00:00
2026-09-19,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,11,views,1,2026-09-19T21:14:12+00:00
2026-09-19,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,7,comments,0,2026-09-19T21:14:12+00:00
2026-09-19,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,7,ig_reels_avg_watch_time,5349,2026-09-19T21:14:12+00:00
2026-09-19,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,7,likes,0,2026-09-19T21:14:12+00:00
2026-09-19,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,7,reach,6,2026-09-19T21:14:12+00:00
2026-09-19,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,7,saved,0,2026-09-19T21:14:12+00:00
2026-09-19,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,7,shares,0,2026-09-19T21:14:12+00:00
2026-09-19,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,7,total_interactions,0,2026-09-19T21:14:12+00:00
2026-09-19,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,7,views,6,2026-09-19T21:14:12+00:00
2026-09-19,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,8,comments,0,2026-09-19T21:14:12+00:00
2026-09-19,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,8,ig_reels_avg_watch_time,4406,2026-09-19T21:14:12+00:00
2026-09-19,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,8,likes,0,2026-09-19T21:14:12+00:00
2026-09-19,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,8,reach,0,2026-09-19T21:14:12+00:00
